2023-11-08 09:06:10.770 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:37:52.335 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:37:52.491 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:37:52.501 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 09:37:52.512 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 09:37:52.518 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.275 seconds (JVM running for 1.641)
2023-11-08 09:37:56.138 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:37:56.138 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:37:56.138 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-08 09:56:10.345 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:56:10.350 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 13812 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 09:56:10.350 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:56:10.487 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:56:10.487 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:56:10.850 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:56:11.071 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 09:56:11.076 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 09:56:11.076 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:56:11.076 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:56:11.119 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:56:11.119 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 632 ms
2023-11-08 09:56:11.174 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 08f0f7a0-9a1d-476d-929d-304747b96a70

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:56:11.224 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5fad50b9, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@241cc260, org.springframework.security.web.context.SecurityContextPersistenceFilter@124a9dd6, org.springframework.security.web.header.HeaderWriterFilter@5a55d038, org.springframework.security.web.csrf.CsrfFilter@26b5cd93, org.springframework.security.web.authentication.logout.LogoutFilter@1e6dfbf1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6ddf4b1b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@60544ac0, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@182b8bef, org.springframework.security.web.session.SessionManagementFilter@1766b3de, org.springframework.security.web.access.ExceptionTranslationFilter@7c1e9b42, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@566c93f3]
2023-11-08 09:56:11.315 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:56:11.467 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:56:11.476 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 09:56:11.488 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 09:56:11.495 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.317 seconds (JVM running for 1.707)
2023-11-08 09:56:19.058 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:56:19.058 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:56:19.059 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 09:57:14.471 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 09:57:14.471 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 8856 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 09:57:14.473 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 09:57:14.641 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 09:57:14.641 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 09:57:15.035 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 09:57:15.258 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 09:57:15.262 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 09:57:15.263 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 09:57:15.263 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 09:57:15.305 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 09:57:15.306 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 665 ms
2023-11-08 09:57:15.362 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 3f608d3d-2202-4f73-ab8e-8f12bcfdf12d

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 09:57:15.413 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@70b38d74, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4e33be36, org.springframework.security.web.context.SecurityContextPersistenceFilter@487cc1da, org.springframework.security.web.header.HeaderWriterFilter@141fabd5, org.springframework.security.web.csrf.CsrfFilter@d93c903, org.springframework.security.web.authentication.logout.LogoutFilter@1eef719a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@739e4aec, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c3187e2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@14fe9126, org.springframework.security.web.session.SessionManagementFilter@4f870f19, org.springframework.security.web.access.ExceptionTranslationFilter@3b9cc9f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2c8c2dc1]
2023-11-08 09:57:15.505 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 09:57:15.725 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 09:57:15.734 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 09:57:15.745 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 09:57:15.753 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.455 seconds (JVM running for 1.905)
2023-11-08 09:57:25.885 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 09:57:25.885 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 09:57:25.886 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 10:20:14.394 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 10:20:14.398 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 15976 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 10:20:14.398 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 10:20:14.545 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 10:20:14.545 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 10:20:14.927 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 10:20:15.149 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 10:20:15.153 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 10:20:15.154 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 10:20:15.154 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 10:20:15.197 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-08 10:20:15.197 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 652 ms
2023-11-08 10:20:15.252 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 1cdcb05a-a51f-46bc-af9e-7aa6ebef35ff

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-08 10:20:15.302 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4d30ae23, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4e2fdcb8, org.springframework.security.web.context.SecurityContextPersistenceFilter@3ba7c7cb, org.springframework.security.web.header.HeaderWriterFilter@59e60f15, org.springframework.security.web.csrf.CsrfFilter@5a871b7a, org.springframework.security.web.authentication.logout.LogoutFilter@ad035b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4116ad20, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@50e0bf38, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@102bc206, org.springframework.security.web.session.SessionManagementFilter@42ede9af, org.springframework.security.web.access.ExceptionTranslationFilter@58156f78, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@70b38d74]
2023-11-08 10:20:15.394 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-08 10:20:15.565 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-08 10:20:15.574 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8086"]
2023-11-08 10:20:15.584 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8086 (http) with context path ''
2023-11-08 10:20:15.591 INFO  [restartedMain] [com.shop.ShopApplication] - Started ShopApplication in 1.381 seconds (JVM running for 1.838)
2023-11-08 10:20:18.698 INFO  [http-nio-8086-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-08 10:20:18.698 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-08 10:20:18.699 INFO  [http-nio-8086-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-08 10:21:28.719 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-08 10:21:28.723 INFO  [restartedMain] [com.shop.ShopApplication] - Starting ShopApplication using Java 17.0.7 on FULL8-015 with PID 7260 (D:\park\pro05\shop\build\classes\java\main started by db400tea in D:\park\pro05\shop)
2023-11-08 10:21:28.723 INFO  [restartedMain] [com.shop.ShopApplication] - No active profile set, falling back to 1 default profile: "default"
2023-11-08 10:21:28.878 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-08 10:21:28.878 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-08 10:21:29.279 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-08 10:21:29.504 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8086 (http)
2023-11-08 10:21:29.509 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8086"]
2023-11-08 10:21:29.510 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-08 10:21:29.510 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-08 10:21:29.550 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
